wilfredomateo,San Antonio,"{""HTML"":22.244461735017854,""JavaScript"":31.42773796316932,""Python"":44.448669556341464,""TypeScript"":1.8791307454713464}"
mateovargas,San Diego,"{""C#"":0.7391372813686105,""HTML"":6.56875749013375,""JavaScript"":92.69210522849762}"
AtheistApe,"San Jose, CA","{""HTML"":66.66666666666666,""Jupyter Notebook"":33.33333333333333}"
MadDogFlash,San Francisco,"{""JavaScript"":66.66666666666666,""Vue"":33.33333333333333}"
SingletonMateo99,"San isidro, Buenos Aires, Argentina","{""HTML"":33.11392767975535,""JavaScript"":62.74683136027524,""TypeScript"":4.139240959969419}"
aguilanegra,"San Jose, CA","{""Go"":8.535428803685138,""JavaScript"":45.5222869529874,""Python"":24.60371223411462,""Shell"":4.267714401842569,""TypeScript"":17.070857607370275}"
MateoBaravalle,San Miguel de Tucuman,"{""C++"":6.802721088435375,""JavaScript"":31.972789115646254,""PHP"":40.81632653061225,""TypeScript"":20.408163265306126}"
Mateo-Giacometti,"San Nicolas de los Arroyos, Buenos Aires, Argentina","{""C"":34.01360544217687,""C++"":8.16326530612245,""Jupyter Notebook"":40.81632653061225,""Python"":17.006802721088434}"
Mateolampasona,"San juan, Argentina","{""JavaScript"":18.181818181818183,""TypeScript"":81.81818181818183}"
juliotoribio,Lima / San José,"{""CSS"":15.33070521243977,""HTML"":49.05825667980727,""Python"":35.611038107752954}"
erifuna1999,San Francisco,"{""HTML"":45.45454545454545,""JavaScript"":54.545454545454554}"
lugomateo,"San Juan, PR","{""Go"":100}"
chafitita,"San Francisco, Cordoba, Argentina","{""Kotlin"":100}"
MatVira,San Golqui,"{""CSS"":66.66666666666666,""Python"":33.33333333333333}"
atalkowski,San Mateo CA USA,"{""Go"":47.44525547445255,""HTML"":43.79562043795621,""Java"":8.75912408759124}"
mack1210,"Seoul, South Korea","{""HTML"":17.674288118950766,""Jupyter Notebook"":26.84808528545378,""Python"":51.550007013606404,""R"":3.927619581989059}"
anacarolinaleote,South San Francisco,"{""HTML"":66.66666666666666,""R"":33.33333333333333}"
TonyRuQusSCarbetta,"South San Francisco, CA","{""CSS"":33.1016657810874,""HTML"":2.795015644881701,""Hack"":6.366267507994537,""JavaScript"":47.934997213776384,""PHP"":9.124983428125505,""Python"":0.44415819823217706,""Shell"":0.2329122259022392}"
PaintYourDragon,"Fremont, CA","{""Arduino"":4.581286563834091,""Assembly"":1.7102087851416856,""C"":71.8705062141596,""C++"":16.127122672195057,""Python"":3.6341936684260814,""Shell"":2.0766820962434753}"
joeyajames,"Fremont, California","{""HTML"":7.861304562942356,""Java"":24.25582006172813,""JavaScript"":5.240869708628237,""Jupyter Notebook"":48.21600131937978,""PHP"":6.003178029883254,""Python"":8.422826317438238}"
tirthajyoti,"Fremont, CA","{""HTML"":4.312994844958986,""JavaScript"":1.067979675894606,""Jupyter Notebook"":68.82827450172822,""MATLAB"":0.47718240837844106,""Python"":21.08808376441328,""R"":1.7335322275390708,""TeX"":2.4919525770874142}"
raymondfeng,"Fremont, CA","{""Cadence"":0.7868527621777673,""CoffeeScript"":0.3409695302770324,""Dockerfile"":0.6599410263426434,""HTML"":7.18471510226604,""Java"":0.417513710543305,""JavaScript"":20.309980676043754,""Python"":1.4612979869015674,""Shell"":0.8087097833493718,""TypeScript"":68.03001942209853}"
jcmvbkbc,"Fremont, CA","{""Assembly"":2.9105668913747373,""C"":65.35984437409185,""C++"":1.2473858105891733,""G-code"":1.307420421794,""KiCad Layout"":0.5699012094999486,""Makefile"":6.966129882722647,""PostScript"":0.4831771124021304,""Python"":1.610986097124548,""Shell"":18.374790980901125,""Yacc"":1.1697972194998947}"
eholk,"Fremont, CA","{""Arduino"":0.35699518446546097,""Assembly"":1.0529160296956688,""C"":1.6955510515995007,""C++"":2.6444737456313465,""CSS"":0.4346028332623003,""Coq"":0.3507321110537862,""Erlang"":0.2596328614294262,""HTML"":2.907888048009573,""Haskell"":0.6328389212159418,""Java"":0.5260981665806793,""JavaScript"":1.1103414501541475,""OCaml"":0.4543575075014958,""Python"":1.4438471905047534,""Racket"":0.6893700113815798,""Rust"":80.95682903307103,""Scheme"":2.638135362437233,""Shell"":1.3327820220043878,""WebAssembly"":0.5126084700016875}"
ritch,"Fremont, California","{""C++"":1.4456708163422343,""JavaScript"":60.746894573664136,""TypeScript"":37.80743460999364}"
dmatrix,"Fremont, CA","{""CSS"":0.5508981462411305,""Go"":1.5029671295382876,""HTML"":2.089242542399208,""Java"":2.8044335366125326,""Jupyter Notebook"":51.98390542795819,""Python"":37.24180152541252,""Scala"":3.8267516918381568}"
mmatl,"Fremont, CA","{""C++"":12.113978894753604,""HTML"":4.460146774886555,""JavaScript"":8.075985929835737,""Python"":59.84399541523947,""Shell"":5.814709869481731,""TypeScript"":9.691183115802884}"
Santosh-Gupta,"Fremont, CA","{""C++"":1.9923776208822432,""Java"":1.3499080257426792,""Jupyter Notebook"":42.37973447492489,""Python"":50.29322463668571,""TypeScript"":3.9847552417644865}"
chrchang,"Fremont, CA","{""C"":60.146923783287434,""C++"":7.713498622589533,""Rust"":12.85583103764922,""Shell"":19.283746556473833}"
williamrowell,"Fremont, CA, US","{""C"":3.6710453672074714,""HTML"":2.9585727465981266,""JavaScript"":6.709855143395879,""Jupyter Notebook"":8.5657725234841,""MATLAB"":2.9680035735217563,""Python"":49.23475642707936,""TeX"":6.424329392613075,""WDL"":19.46766482610023}"
ErnieAtLYD,"Fremont, CA","{""CSS"":2.5976394228321382,""Dockerfile"":1.197547219297857,""HTML"":1.9121810883747896,""Java"":7.357420905582264,""JavaScript"":17.104886011835184,""Jupyter Notebook"":2.5281552407399204,""Python"":1.2640776203699602,""SCSS"":0.784599902298596,""TypeScript"":65.25349258866929}"
summivox,"Fremont, CA, USA","{""C"":9.719310541394789,""C++"":6.291201292475571,""CoffeeScript"":3.7511744569740073,""Go"":1.0860915016824866,""HTML"":2.9084973445056126,""JavaScript"":6.588867162583376,""LiveScript"":2.1587569229922683,""Lua"":0.34297626368920625,""MATLAB"":0.33706287983249583,""Python"":3.6830539337646253,""Rust"":57.256842709398256,""Shell"":0.9425722675315865,""TeX"":0.6411443380899838,""TypeScript"":1.777240639116796,""Vim Script"":2.515207745968927}"
hhaakkimm,"Fremont, California","{""C"":24.883500195619636,""C#"":8.213224786076923,""C++"":7.699247473317991,""CSS"":1.0712901894882942,""Dart"":1.6426449572153847,""Dockerfile"":12.319837179115385,""Go"":1.5399796473894232,""HTML"":25.62526133256,""Java"":9.280277620860346,""JavaScript"":4.311943012690384,""Ruby"":1.0266530982596154,""Swift"":2.386140507406622}"
ben174,"Fremont, California","{""CSS"":0.4336611272572179,""Go"":1.0829807610423496,""HTML"":8.860030415347467,""JavaScript"":19.8050741541356,""Python"":64.19952630672225,""Ruby"":1.8871407296028382,""Shell"":1.0753025910561624,""Vim Script"":2.6562839148361306}"
Akezh,"Fremont, California, United States","{""Assembly"":0.6677535325233435,""C#"":9.971786085681929,""C++"":2.9207710259783153,""CSS"":0.362171407470288,""GDScript"":0.42736226081493983,""HTML"":4.285001976277898,""Java"":3.7438497526908443,""JavaScript"":22.35952612891706,""Jupyter Notebook"":0.5087645962082616,""Python"":1.5272721820790318,""Rust"":1.643701003134384,""Shell"":0.3957057970508702,""Solidity"":1.7806760867289158,""Svelte"":3.5613521734578315,""Swift"":0.9960204452597513,""TypeScript"":44.84828554572636}"
fengsi,"Fremont, United States","{""CSS"":33.33333333333333,""JavaScript"":66.66666666666666}"
karthick18,"Fremont,CA","{""C"":25.69860504365812,""C++"":1.3140218335441964,""Go"":58.588354479312144,""Makefile"":2.956549125474442,""PHP"":0.9855163751581473,""Python"":7.401852379862717,""Shell"":3.0551007629902567}"
gauravchak,"Fremont, CA","{""C"":0.6800152858803087,""Go"":2.100047206395071,""HTML"":1.796906489042696,""Java"":1.252659737147937,""Julia"":0.6432577028597516,""Jupyter Notebook"":5.817236605112457,""Python"":85.478576816767,""R"":0.7437667189315877,""Rust"":1.4875334378631755}"
mdmurbach,"Fremont, CA","{""C"":2.6205737940993634,""CSS"":3.9308606911490447,""HTML"":4.45488818477431,""Java"":1.0482295176397454,""JavaScript"":5.459528737707006,""Julia"":11.792582073447136,""Jupyter Notebook"":13.14225770695924,""Python"":52.4971155484611,""Rust"":3.743676848713376,""Shell"":1.3102868970496817}"
jralls,"Fremont, California","{""C"":41.342685599480376,""C++"":3.129801498965344,""Java"":1.117274676976187,""Perl"":3.3640124819501196,""PowerShell"":5.139463514090461,""Python"":27.37478135630127,""Scheme"":1.7131545046968202,""Shell"":11.31225831672821,""XSLT"":5.506568050811207}"
themeblvd,"Fremont, CA","{""CSS"":2.027259014667264,""HTML"":5.759853444773936,""JavaScript"":50.311954449499154,""PHP"":36.53141682188196,""Python"":0.4188984323471953,""Shell"":4.95061783683049}"
mfncooper,"Fremont, CA","{""C"":9.911437277525678,""JavaScript"":23.184787855163687,""Python"":66.90377486731062}"
riking,Fremont,"{""Assembly"":0.20171232147936785,""C"":3.419707052480827,""C#"":1.0162342587830357,""C++"":2.8161050369526284,""CSS"":1.9459321466887405,""Cuda"":0.32036662823193723,""DIGITAL Command Language"":0.17568492515944945,""Go"":29.018386507871035,""HTML"":2.1895081002313606,""Java"":14.216231552011294,""JavaScript"":6.084699838318733,""Kotlin"":0.16503735393766467,""Lua"":0.6409796923317452,""PHP"":1.13483913081872,""Python"":14.600707345288535,""Ruby"":4.399143293817241,""Rust"":13.543389316639548,""SCSS"":0.6535479215931519,""Shell"":0.07134802637479824,""Starlark"":1.815410893314311,""TypeScript"":1.361558169985733,""Vim Script"":0.20947048769011278}"
rodi01,"Fremont, CA","{""CSS"":5.296668834372242,""JavaScript"":42.773422092369685,""Objective-C"":3.65722371897131,""Ruby"":5.16368623009046,""Shell"":4.413890695310201,""Svelte"":26.483344171861205,""Swift"":5.590928214059589,""TypeScript"":6.620836042965301}"
tcw165,"Fremont, California","{""C++"":17.18303832519832,""CSS"":0.9426476341192551,""DIGITAL Command Language"":0.4699867282169052,""Dockerfile"":3.021343252822962,""Emacs Lisp"":23.962465837988947,""Java"":9.66762462853536,""JavaScript"":2.7569376385638056,""Jupyter Notebook"":1.6268771361354413,""Kotlin"":16.90909675330377,""Python"":4.874143267446735,""Ruby"":11.536037874414944,""Shell"":7.049800923253578}"
chemikadze,"Fremont, CA","{""C++"":1.2511982988091597,""CSS"":1.70020989323581,""Go"":53.996605348692675,""HTML"":0.60007407996558,""Java"":16.53652838800193,""JavaScript"":1.55959102988548,""PowerShell"":0.6581457651235394,""Python"":16.88390938605111,""Ruby"":2.6886969226641364,""Scala"":2.5724316334178763,""Shell"":1.5526092541527017}"
shahdivyank,"Fremont, California","{""C++"":11.315106212442137,""HTML"":5.885999624786217,""JavaScript"":16.57357969450139,""Jupyter Notebook"":28.60727970840407,""MDX"":1.4724335144031506,""Python"":11.114231500609487,""TypeScript"":23.779801257610885,""Yacc"":1.251568487242678}"
laujonat,"Fremont, California","{""C"":0.9063114227091443,""C++"":0.5909863305272495,""CSS"":1.3878348270698615,""Emacs Lisp"":0.2736575715349023,""Go"":0.3736478380572705,""HTML"":0.9021604692096363,""Haskell"":0.719618058480669,""Java"":0.6461638658272536,""JavaScript"":21.787538769025776,""KiCad Layout"":0.413397608063363,""Lua"":19.42968757897806,""Makefile"":0.2698567719302508,""Markdown"":0.6939174135349307,""OCaml"":0.42238451258647963,""PHP"":1.1462867181076226,""Python"":2.095949731572715,""Ruby"":3.8924934859127776,""SCSS"":0.8447690251729593,""Shell"":9.563137148473297,""TypeScript"":32.03700862764943,""Vim Script"":1.603192225576354}"
asarandi,"Fremont, CA","{""Assembly"":7.228645527270104,""C"":40.47329044854441,""C++"":0.554960906503885,""GDB"":0.9101358866663714,""Go"":4.989780080407738,""HTML"":1.2640776203699602,""Java"":0.8427184135799733,""PHP"":0.8126213273806887,""Python"":42.923769789276875}"
Aryansh-S,"Fremont, California","{""C++"":8.16326530612245,""HTML"":30.612244897959183,""Python"":40.81632653061225,""TypeScript"":13.60544217687075,""Vim Script"":6.802721088435375}"
CoderAPS,"Fremont, CA","{""C"":3.742755184062633,""Jupyter Notebook"":88.49937739866222,""Python"":7.436594960051983,""Ruby"":0.3212724572231777}"
JemWritesCode,"Fremont, CA","{""C"":7.1020026866523756,""C#"":51.05154652491939,""C++"":1.6701430796849337,""Dart"":2.122064148305563,""HTML"":3.367098337367147,""Java"":0.4080892592895314,""JavaScript"":26.845928549322277,""Makefile"":1.6323570371581255,""Objective-C"":1.1789245268364237,""Python"":0.8164804714161247,""Ruby"":0.47156981073456955,""ShaderLab"":0.8161785185790628,""Shell"":1.1249386876652048,""TypeScript"":1.050409951052253,""Visual Basic"":0.34226841101702626}"
blueandhack,"Fremont, CA, USA","{""Arduino"":2.103498629387796,""Assembly"":1.2019992167930265,""C"":1.1473628887569798,""C#"":1.009679342106142,""C++"":1.9416910425118121,""Dockerfile"":4.206997258775592,""HTML"":2.944898081142915,""Java"":5.498763471050632,""JavaScript"":65.69850334556037,""OpenSCAD"":3.1552479440816947,""Python"":9.60653621791224,""Ruby"":1.4848225619207973}"
puneetjaiswal,Fremont,"{""C"":11.288990099180882,""C#"":0.4720135233106989,""C++"":3.4648245428531905,""CSS"":0.38705108911477304,""Dockerfile"":0.4607751060890155,""Emacs Lisp"":0.3794618520733069,""Go"":2.0619685997483446,""HTML"":1.305664591916753,""Java"":16.998168091600387,""JavaScript"":3.8834254649710056,""Jupyter Notebook"":0.45005940594741056,""Kotlin"":0.6911626591335233,""PowerShell"":6.504608580956603,""Puppet"":0.2015891089139443,""Python"":42.766883260327084,""R"":0.5650681927613375,""Ruby"":0.23892042537948951,""Scala"":2.1572184202204063,""Shell"":1.238805203255714,""Swift"":3.2254257426231088,""TypeScript"":1.2579160396230125}"
umair-khanzada,Fremont City in California,"{""CSS"":1.183604446190513,""HTML"":4.7548789537064975,""Java"":2.596938025396906,""JavaScript"":44.6993193177548,""Python"":1.2301285383459029,""TypeScript"":37.74431664241466,""Vue"":7.790814076190719}"
TheBrockEllis,"Fremont, NE","{""CSS"":8.717335446009006,""Dockerfile"":1.296230932332072,""HTML"":27.44821875766345,""JavaScript"":32.834775756624765,""PHP"":1.0984473675810993,""Ruby"":0.7598595120567317,""Shell"":0.7345308616548407,""TypeScript"":27.110601366078075}"
Anbui0115,"Fremont, CA","{""CSS"":36.79369250985546,""JavaScript"":31.318440648269817,""Python"":13.491020586947004,""TypeScript"":18.39684625492773}"
rdeepak2002,"Fremont, California, USA","{""C"":0.5126084700016875,""C#"":1.7107474499164679,""C++"":4.398370257539373,""CMake"":6.96229414479904,""CSS"":0.9479646776228392,""GLSL"":0.33884288695026804,""Go"":0.7981194666654182,""HTML"":3.3745155603718073,""Java"":11.434241110463292,""JavaScript"":25.14991272074968,""Makefile"":0.3029050050009972,""PHP"":0.2897352221748669,""Python"":5.79993472962498,""Rust"":13.123220648900347,""Svelte"":0.4543575075014958,""TeX"":0.25630423500084376,""TypeScript"":24.145925906716585}"
Dauie,"Fremont, CA","{""C"":61.064103944564415,""C++"":2.043672751471333,""Go"":30.995703397315218,""Java"":2.200878347738359,""JavaScript"":1.9074279013732443,""PHP"":1.7882136575374166}"
JustJenFelice,"Fremont, CA","{""CSS"":1.436782064803346,""HTML"":6.286180693338737,""JavaScript"":70.4457268524365,""Objective-C"":0.6213111631582037,""PHP"":2.7046924679050086,""Python"":10.344830866584092,""Ruby"":8.160475891774118}"
jeyaramashok,"Fremont, CA","{""Go"":15.809956954361851,""HTML"":31.445218251769425,""Jinja"":6.289043650353886,""Python"":7.861304562942356,""Shell"":22.633646104295572,""Smarty"":5.479091059020431,""TeX"":10.481739417256474}"
rvncerr,"Fremont, CA","{""C"":52.729982387210406,""C++"":5.690285869123425,""Go"":23.899200650318384,""Java"":8.535428803685138,""Python"":9.145102289662647}"
abbasikov,Fremont CA,"{""CSS"":5.260700439551042,""HTML"":1.080819328566119,""Java"":2.228223076667357,""JavaScript"":31.06964897226468,""Python"":48.60647174185942,""Ruby"":6.900918827547945,""TypeScript"":4.853217613543449}"
Haabibi,"Fremont, CA","{""C++"":4.418572029737692,""Cuda"":8.837144059475383,""Jupyter Notebook"":24.74400336653107,""Python"":62.00028054425586}"
liuleen,Fremont California,"{""C"":13.883152295976412,""Elixir"":14.536774673704326,""HTML"":2.422795778950721,""JavaScript"":38.052145469402504,""Python"":12.59853805054375,""Ruby"":13.661002173520842,""TeX"":4.845591557901442}"
timrobot,Fremont CA,"{""C"":5.2562417871222085,""C++"":15.33070521243977,""HTML"":36.79369250985546,""Python"":42.61936049058257}"
SansPapyrus683,Fremont,"{""Assembly"":4.730561097107907,""HTML"":9.63314259774701,""Java"":11.037975893251783,""Jupyter Notebook"":3.3113927679755353,""Python"":45.071734897444784,""Rust"":4.139240959969419,""TeX"":16.556963839877675,""TypeScript"":5.5189879466258915}"
micriver,"Fremont, CA","{""C"":11.338986555123112,""CSS"":4.845591557901442,""HTML"":5.814709869481731,""JavaScript"":48.06187846331694,""Python"":3.6341936684260814,""Ruby"":9.691183115802884,""Shell"":2.0766820962434753,""Vim Script"":14.536774673704326}"
rajib76,FREMONT,"{""CSS"":0.33269286315863994,""HTML"":0.6833665799854463,""Java"":2.8998169818224726,""JavaScript"":0.9744878582733013,""Jupyter Notebook"":4.581216535503456,""Python"":88.17080576200816,""Ruby"":0.2670297980615399,""Scala"":0.3623975830835185,""Shell"":1.728186038103426}"
TachyonFlare,"Fremont, CA","{""CSS"":2.562870551567635,""Dockerfile"":15.37722330940581,""HCL"":30.75444661881162,""HTML"":10.54438169787827,""Java"":2.7958587835283293,""JavaScript"":21.733705545546638,""Python"":16.231513493261687}"
ethanjyx,"Fremont, CA","{""C"":1.7372018532775104,""C++"":29.635746739038062,""HTML"":2.779522965244017,""JavaScript"":6.562762556826152,""PHP"":4.664933647961987,""Python"":53.07565281251671,""Rust"":1.544179425135565}"
anshgandhi4,"Fremont, CA","{""C++"":30.75444661881162,""Dart"":12.387207665910235,""HTML"":10.25148220627054,""Java"":2.3657266629855096,""Jupyter Notebook"":6.150889323762324,""Python"":38.09024752225976}"
patrickzhou1234,"Fremont, CA","{""AutoHotkey"":10.450425724117796,""C++"":4.211003154988282,""CSS"":1.2730697305380032,""GDScript"":0.17550222516549457,""HTML"":3.9247846118624348,""Java"":3.4592031785702164,""JavaScript"":62.87070057544445,""PHP"":4.065633833092277,""Python"":9.249462379954133,""Shell"":0.3202145862668673}"
TinfoilPancakes,Fremont CA,"{""C"":18.110786564166926,""C#"":3.8206749764729673,""C++"":22.712768293318565,""JavaScript"":17.747651503616368,""Lua"":5.91588383453879,""Python"":29.57941917269395,""Shell"":2.1128156551924246}"
isahodge,"Fremont, CA","{""C"":58.60759040030582,""C++"":8.278481919938837,""JavaScript"":33.11392767975535}"
acarlson99,"Fremont, CA","{""AutoHotkey"":1.5549543177181182,""Brainfuck"":2.1769360448053656,""C"":11.178386562001824,""C#"":9.675271310246067,""C++"":2.837309340002738,""Common Lisp"":0.7506676016570226,""Emacs Lisp"":12.863712992031706,""Go"":18.621432795846417,""HTML"":23.359388923314288,""Haskell"":6.349396797348983,""Java"":0.7256453482684552,""JavaScript"":3.4056548488061535,""Lua"":0.7022374338081825,""OCaml"":0.473246966262036,""Python"":0.43538720896107314,""Rust"":0.5062641964663641,""TypeScript"":4.384107312455249}"
smonroe4242,"Fremont, CA","{""C"":20.763101623442562,""C++"":10.249549043733799,""Emacs Lisp"":16.556963839877675,""GDScript"":8.278481919938837,""JavaScript"":11.037975893251783,""MDX"":33.11392767975535}"
solitaryreaper,Fremont,"{""C++"":5.092724457772536,""CSS"":4.526866184686697,""Java"":23.402679955205276,""Jupyter Notebook"":6.365905572215668,""PHP"":1.3401906467822462,""Python"":58.21064892130162,""Ruby"":1.0609842620359446}"
junchaw,"Fremont, CA","{""Dockerfile"":1.018544891554507,""Go"":75.0179219325713,""PHP"":2.983451471878853,""Python"":2.380295127002381,""Shell"":9.185092325625465,""TypeScript"":5.777033924387107,""Vue"":3.6376603269803818}"
KellyLSB,"Fremont, CA","{""C"":4.365885538543147,""CSS"":0.502328952789449,""CoffeeScript"":3.397150554056452,""Eagle"":0.6996724699567325,""Go"":23.7050395844382,""HTML"":3.2651381931314187,""JavaScript"":25.048342123770805,""Kotlin"":6.5302763862628375,""Makefile"":0.8162845482828547,""PHP"":5.282820315459804,""Puppet"":0.3377729165308364,""QML"":2.1767587954209455,""Ruby"":13.626616022841922,""Shell"":10.245913598514587}"
bishwa1,"Fremont, CA","{""HTML"":100}"
cpsubrian,"Fremont, CA","{""CSS"":0.7348480071299132,""CoffeeScript"":0.49351464140500306,""JavaScript"":93.96104799353007,""PHP"":0.7136662817199106,""Shell"":0.4158153021810949,""TypeScript"":3.6811077740339577}"
CraftSpider,"Fremont, CA","{""C"":3.0918397008193246,""C#"":0.3981443477916233,""C++"":1.8942679782618024,""Java"":1.3758487631923253,""JavaScript"":4.074910699983664,""Kotlin"":0.72255826080702,""Makefile"":0.32515121736315905,""Python"":5.072534103924203,""Ruby"":0.4908137046905914,""Rust"":81.87872358881216,""Shell"":0.6752076343541344}"
bistaray,"Fremont, California, United States","{""JavaScript"":30.391826985019897,""Python"":58.859843959302324,""Shell"":10.748329055677768}"
orchestor,"Fremont, CA","{""ASP"":0.08598986531639992,""C"":1.3962188186937579,""C#"":0.1937844692691927,""C++"":2.0187748039099107,""CSS"":1.862230490992008,""Go"":3.7865796050059566,""HTML"":0.459145566840671,""Java"":0.34771667610149637,""JavaScript"":8.500751764319165,""Jupyter Notebook"":13.931605040219086,""Lua"":0.06786803419600158,""Objective-C"":0.11731474482451702,""PHP"":0.07172080469621127,""Python"":63.12522916583886,""R"":0.08974898511165236,""Ruby"":0.3191846453527425,""Shell"":1.9630667300635847,""Swift"":0.18150049952073724,""TeX"":0.9131586445972053,""TypeScript"":0.49057147794867595,""Vue"":0.077839167182144}"
holeung,"Fremont, CA","{""Jupyter Notebook"":66.66666666666666,""Ruby"":33.33333333333333}"
arshpreetsingh824,Fremont,"{""CSS"":35.34857623790153,""HTML"":17.674288118950766,""JavaScript"":38.63094403142095,""MATLAB"":3.927619581989059,""Python"":4.418572029737692}"
ynenakho,"Fremont, CA","{""C"":13.897068969411228,""C++"":1.6933937255243323,""JavaScript"":58.8111561993055,""PHP"":1.4260157688625954,""Ruby"":1.5937823299052536,""Shell"":1.3547149804194658,""TypeScript"":21.223868026571626}"
ssvaidyanathan,"Fremont, California","{""Dockerfile"":1.1160608503668046,""Gherkin"":0.5372373499715408,""Go"":5.418422014588901,""Groovy"":0.6510354960473027,""HCL"":3.5764677250390777,""HTML"":3.378620574292236,""Java"":6.254019116809903,""JavaScript"":35.44160347922916,""PHP"":0.27147426090003357,""Python"":0.9380898950922175,""Shell"":40.14372950559989,""TypeScript"":2.0089095306602482,""XSLT"":0.2643302014026642}"
peachesforfree,"Fremont, Ca","{""C"":63.511836918768985,""C++"":4.413890695310201,""Objective-C"":2.648334417186121,""Python"":29.42593796873468}"
Shengliang,"Fremont, CA","{""Arduino"":0.16855432031988993,""Assembly"":0.19724441739561588,""BitBake"":0.7725406347994954,""C"":14.39946723695534,""C++"":17.356147847305305,""CSS"":0.2943011942093316,""DTrace"":0.2687097860172158,""Go"":10.643206931619142,""HTML"":0.41222523991277427,""Java"":1.8786812052577528,""JavaScript"":21.91377425755463,""Jupyter Notebook"":1.1832301293599676,""Lua"":0.6761476803670086,""Makefile"":0.18728257813321103,""Objective-C"":0.41202167189306427,""PHP"":2.3176219043984867,""Processing"":0.16122587161032947,""Python"":14.670685992296969,""Ruby"":0.6927222557670601,""Rust"":2.6128584036453155,""SCSS"":4.635243808796973,""Shell"":3.5673759821369693,""Swift"":0.5787306502481195}"
WhiteboxHub,"Fremont, CA","{""CSS"":0.6410902387632977,""Dart"":2.554967691481568,""Dockerfile"":0.5698579900118201,""HTML"":3.5687848966980518,""Java"":5.567179175236271,""JavaScript"":24.523717461080384,""Jupyter Notebook"":23.445585874772032,""Python"":24.282163552614563,""TypeScript"":14.444400420510139,""Visual Basic"":0.4022526988318731}"
backwardok,"Hayward, CA","{""HTML"":36.496350364963504,""JavaScript"":19.708029197080293,""TypeScript"":43.79562043795621}"
ami-levin,"Hayward, CA","{""TSQL"":100}"
elwayman02,"Hayward, CA","{""CSS"":0.7805666929851207,""JavaScript"":69.30559458796898,""TypeScript"":29.913838719045938}"
johnwun,"Hayward, CA","{""C++"":0.9094150817450954,""CSS"":3.655065400315217,""JavaScript"":83.12045464742012,""OCaml"":1.9587401760663599,""Python"":10.356324694453205}"
esuess,"Hayward, CA","{""Batchfile"":1.5752259628666352,""CSS"":1.2751829223206095,""HTML"":33.57914815221073,""Jupyter Notebook"":4.500333063356485,""R"":50.143829443001266,""TeX"":8.926280456244266}"
PerBothner,"Hayward, California, USA","{""C"":1.8062866405592874,""C++"":16.55762753846014,""HTML"":1.3547149804194658,""Java"":4.330580270146599,""JavaScript"":28.33851379979302,""M4"":3.3867874510486646,""Ruby"":2.2578583006991093,""Rust"":7.22514656223715,""Shell"":5.954791122722926,""TypeScript"":28.787693333913644}"
wallclockbuilder,"Hayward, California","{""C"":0.23372185283589458,""C++"":0.2689402142221253,""CSS"":1.1448503051441457,""Clojure"":1.24604438309884,""Erlang"":0.22566247860017408,""Go"":10.67216315670891,""HTML"":12.21889491127842,""Java"":25.413731442616193,""JavaScript"":13.440973572062486,""Jupyter Notebook"":1.9632635638215146,""OCaml"":0.47884477166378403,""Python"":0.4858972986682461,""Ruby"":7.429679722736643,""Scala"":0.2365377787736765,""TypeScript"":24.540794547768932}"
andrewpollack,"Hayward, CA","{""C"":0.8533473568686797,""C#"":0.38723325437738415,""C++"":0.9856846475060688,""CSS"":0.9428287932666745,""Go"":30.958047934066247,""HTML"":21.93962601931552,""JavaScript"":3.8017240867543824,""Jupyter Notebook"":0.9019944415857422,""Lua"":3.097866035019073,""Python"":1.9104745382676833,""Ruby"":4.2337502478594,""Rust"":27.68936128343118,""SCSS"":0.5706595327666714,""Starlark"":1.7274018289153297}"
jzhu-24,"Hayward, CA","{""JavaScript"":100}"
wcfrobert,5 miles from Hayward fault,"{""HTML"":34.14171521474055,""Python"":65.85828478525946}"
gammagec,"Hayward, CA","{""C++"":15.174676775615254,""Dart"":1.4877134093740445,""Java"":44.918564839565775,""JavaScript"":2.739523413681105,""Jupyter Notebook"":8.554352103900756,""Python"":18.756781530134056,""TypeScript"":6.694710342183201,""Visual Basic"":1.6736775855458002}"
JamieDawson,"Hayward, CA","{""C"":2.7421190318848625,""C#"":1.1304410449581934,""C++"":0.1187705863241962,""CSS"":5.446497611738132,""Dockerfile"":0.1302931058929615,""Go"":0.11796808236254622,""HTML"":4.923670268662378,""Java"":0.2657285670069299,""JavaScript"":53.82826746000099,""MDX"":1.58720692633244,""PHP"":0.3883314524630801,""Python"":0.7421849206930384,""Ruby"":0.5587325969552239,""TypeScript"":26.236103286332398,""Visual Basic"":1.3679880062578993,""Vue"":0.4156970521346866}"
abstractninjatur,"Hayward, CA","{""CSS"":1.0484820991571158,""Dockerfile"":1.7054094689764006,""Go"":7.447306674895396,""HTML"":14.331554657996277,""Java"":36.21336228011563,""JavaScript"":2.9282607197888018,""Jupyter Notebook"":10.230643512987614,""R"":1.1483375371720792,""Ruby"":0.8315547682970228,""TypeScript"":24.115088280613666}"
CClerville,"Hayward, CA","{""JavaScript"":59.10777010026512,""PHP"":1.6552090107413253,""Python"":1.1034726738275502,""Ruby"":7.18833627521947,""Shell"":1.1514497466026612,""TypeScript"":29.79376219334386}"
